date,origin_country,destination_region,barrels,vessel_count
2022-05-15,Russia,Global,7780991,39
2022-05-15,Iraq,Global,4900827,25
2022-05-15,UAE,Global,3585642,18
2022-05-16,Saudi Arabia,Global,9245740,46
2022-05-16,USA,Global,7970482,40
2022-05-16,Russia,Global,7756745,39
2022-05-16,Iraq,Global,4673449,23
2022-05-16,UAE,Global,3714491,19
2022-05-17,Saudi Arabia,Global,9044281,45
2022-05-17,USA,Global,7891954,39
2022-05-17,Russia,Global,7716605,39
2022-05-17,Iraq,Global,4331606,22
2022-05-17,UAE,Global,3593514,18
2022-05-18,Saudi Arabia,Global,9279834,46
2022-05-18,USA,Global,8167441,41
2022-05-18,Russia,Global,7930908,40
2022-05-18,Iraq,Global,4792423,24
2022-05-18,UAE,Global,3540571,18
2022-05-19,Saudi Arabia,Global,9140252,46
2022-05-19,USA,Global,8129049,41
2022-05-19,Russia,Global,7398828,37
2022-05-19,Iraq,Global,4495095,22
2022-05-19,UAE,Global,3552041,18
2022-05-20,Saudi Arabia,Global,8828180,44
2022-05-20,USA,Global,8140737,41
2022-05-20,Russia,Global,7596252,38
2022-05-20,Iraq,Global,4382679,22
2022-05-20,UAE,Global,3694245,18
2022-05-21,Saudi Arabia,Global,9238412,46
2022-05-21,USA,Global,8165086,41
2022-05-21,Russia,Global,7582421,38
2022-05-21,Iraq,Global,4719748,24
2022-05-21,UAE,Global,3733064,19
2022-05-22,Saudi Arabia,Global,9174521,46
2022-05-22,USA,Global,8004719,40
2022-05-22,Russia,Global,7669901,38
2022-05-22,Iraq,Global,4807733,24
2022-05-22,UAE,Global,3538917,18
2022-05-23,Saudi Arabia,Global,9440443,47
2022-05-23,USA,Global,8046908,40
2022-05-23,Russia,Global,7630614,38
2022-05-23,Iraq,Global,4524880,23
2022-05-23,UAE,Global,3659243,18
2022-05-24,Saudi Arabia,Global,8861724,44
2022-05-24,USA,Global,8041151,40
2022-05-24,Russia,Global,7459239,37
2022-05-24,Iraq,Global,4643358,23
2022-05-24,UAE,Global,3772224,19
2022-05-25,Saudi Arabia,Global,9217226,46
2022-05-25,USA,Global,7764576,39
2022-05-25,Russia,Global,7926635,40
2022-05-25,Iraq,Global,4664617,23
2022-05-25,UAE,Global,3503850,18
2022-05-26,Saudi Arabia,Global,9141126,46
2022-05-26,USA,Global,8143986,41
2022-05-26,Russia,Global,7517530,38
2022-05-26,Iraq,Global,4647245,23
2022-05-26,UAE,Global,3526436,18
2022-05-27,Saudi Arabia,Global,9054100,45
2022-05-27,USA,Global,8011813,40
2022-05-27,Russia,Global,7399854,37
2022-05-27,Iraq,Global,4636630,23
2022-05-27,UAE,Global,3702549,19
2022-05-28,Saudi Arabia,Global,9189150,46
2022-05-28,USA,Global,8234907,41
2022-05-28,Russia,Global,7660569,38
2022-05-28,Iraq,Global,4532009,23
2022-05-28,UAE,Global,3737867,19
2022-05-29,Saudi Arabia,Global,8905420,45
2022-05-29,USA,Global,7973947,40
2022-05-29,Russia,Global,7464418,37
2022-05-29,Iraq,Global,4771056,24
2022-05-29,UAE,Global,3750466,19
2022-05-30,Saudi Arabia,Global,9179242,46
2022-05-30,USA,Global,8266935,41
2022-05-30,Russia,Global,7474254,37
2022-05-30,Iraq,Global,4658435,23
2022-05-30,UAE,Global,3587370,18
2022-05-31,Saudi Arabia,Global,9230245,46
2022-05-31,USA,Global,8085929,40
2022-05-31,Russia,Global,7545471,38
2022-05-31,Iraq,Global,4684349,23
2022-05-31,UAE,Global,3734638,19
2022-06-01,Saudi Arabia,Global,8999997,45
2022-06-01,USA,Global,8091087,40
2022-06-01,Russia,Global,7441482,37
2022-06-01,Iraq,Global,4225539,21
2022-06-01,UAE,Global,3630317,18
2022-06-02,Saudi Arabia,Global,9188590,46
2022-06-02,USA,Global,8136565,41
2022-06-02,Russia,Global,7304820,37
2022-06-02,Iraq,Global,4544627,23
2022-06-02,UAE,Global,3264502,16
2022-06-03,Saudi Arabia,Global,9299687,46
2022-06-03,USA,Global,7931324,40
2022-06-03,Russia,Global,7782542,39
2022-06-03,Iraq,Global,4736112,24
2022-06-03,UAE,Global,3459143,17
2022-06-04,Saudi Arabia,Global,8921264,45
2022-06-04,USA,Global,8143737,41
2022-06-04,Russia,Global,7464533,37
2022-06-04,Iraq,Global,4606554,23
2022-06-04,UAE,Global,3518757,18
2022-06-05,Saudi Arabia,Global,8820930,44
2022-06-05,USA,Global,7753534,39
2022-06-05,Russia,Global,7622106,38
2022-06-05,Iraq,Global,4503870,23
2022-06-05,UAE,Global,3505140,18
2022-06-06,Saudi Arabia,Global,9189380,46
2022-06-06,USA,Global,8261016,41
2022-06-06,Russia,Global,7544118,38
2022-06-06,Iraq,Global,4533910,23
2022-06-06,UAE,Global,3660022,18
2022-06-07,Saudi Arabia,Global,8878331,44
2022-06-07,USA,Global,8115344,41
2022-06-07,Russia,Global,7664654,38
2022-06-07,Iraq,Global,4683906,23
2022-06-07,UAE,Global,3291358,16
2022-06-08,Saudi Arabia,Global,8964515,45
2022-06-08,USA,Global,7946979,40
2022-06-08,Russia,Global,7593701,38
2022-06-08,Iraq,Global,4650830,23
2022-06-08,UAE,Global,3803225,19
2022-06-09,Saudi Arabia,Global,9001297,45
2022-06-09,USA,Global,8000906,40
2022-06-09,Russia,Global,7747992,39
2022-06-09,Iraq,Global,4620028,23
2022-06-09,UAE,Global,3765689,19
2022-06-10,Saudi Arabia,Global,9115652,46
2022-06-10,USA,Global,7898775,39
2022-06-10,Russia,Global,7372373,37
2022-06-10,Iraq,Global,4339616,22
2022-06-10,UAE,Global,3671651,18
2022-06-11,Saudi Arabia,Global,9247412,46
2022-06-11,USA,Global,8346527,42
2022-06-11,Russia,Global,7695588,38
2022-06-11,Iraq,Global,4743548,24
2022-06-11,UAE,Global,3482120,17
2022-06-12,Saudi Arabia,Global,8892419,44
2022-06-12,USA,Global,8193394,41
2022-06-12,Russia,Global,7628534,38
2022-06-12,Iraq,Global,4581998,23
2022-06-12,UAE,Global,3623987,18
2022-06-13,Saudi Arabia,Global,9111099,46
2022-06-13,USA,Global,8255194,41
2022-06-13,Russia,Global,7756869,39
2022-06-13,Iraq,Global,4644254,23
2022-06-13,UAE,Global,3689492,18
2022-06-14,Saudi Arabia,Global,9136452,46
2022-06-14,USA,Global,7990167,40
2022-06-14,Russia,Global,7672827,38
2022-06-14,Iraq,Global,4350168,22
2022-06-14,UAE,Global,3717426,19
2022-06-15,Saudi Arabia,Global,8876868,44
2022-06-15,USA,Global,8098917,40
2022-06-15,Russia,Global,7429273,37
2022-06-15,Iraq,Global,4639054,23
2022-06-15,UAE,Global,3550957,18
2022-06-16,Saudi Arabia,Global,8813520,44
2022-06-16,USA,Global,8115838,41
2022-06-16,Russia,Global,7466045,37
2022-06-16,Iraq,Global,4684905,23
2022-06-16,UAE,Global,3552932,18
2022-06-17,Saudi Arabia,Global,9108718,46
2022-06-17,USA,Global,7905769,40
2022-06-17,Russia,Global,7461005,37
2022-06-17,Iraq,Global,4480609,22
2022-06-17,UAE,Global,3677910,18
2022-06-18,Saudi Arabia,Global,9297668,46
2022-06-18,USA,Global,7925285,40
2022-06-18,Russia,Global,7707588,39
2022-06-18,Iraq,Global,4220610,21
2022-06-18,UAE,Global,3366933,17
2022-06-19,Saudi Arabia,Global,8898887,44
2022-06-19,USA,Global,7839828,39
2022-06-19,Russia,Global,7305166,37
2022-06-19,Iraq,Global,4604654,23
2022-06-19,UAE,Global,3510594,18
2022-06-20,Saudi Arabia,Global,9096245,45
2022-06-20,USA,Global,8142905,41
2022-06-20,Russia,Global,7579177,38
2022-06-20,Iraq,Global,4637999,23
2022-06-20,UAE,Global,3528905,18
2022-06-21,Saudi Arabia,Global,8857904,44
2022-06-21,USA,Global,8194625,41
2022-06-21,Russia,Global,7447586,37
2022-06-21,Iraq,Global,4395614,22
2022-06-21,UAE,Global,3509266,18
2022-06-22,Saudi Arabia,Global,8895640,44
2022-06-22,USA,Global,7969947,40
2022-06-22,Russia,Global,7584169,38
2022-06-22,Iraq,Global,4584813,23
2022-06-22,UAE,Global,3397887,17
2022-06-23,Saudi Arabia,Global,8956004,45
2022-06-23,USA,Global,8190310,41
2022-06-23,Russia,Global,7603620,38
2022-06-23,Iraq,Global,4840420,24
2022-06-23,UAE,Global,3706179,19
2022-06-24,Saudi Arabia,Global,9197394,46
2022-06-24,USA,Global,7817569,39
2022-06-24,Russia,Global,7640329,38
2022-06-24,Iraq,Global,4517784,23
2022-06-24,UAE,Global,3443102,17
2022-06-25,Saudi Arabia,Global,9047534,45
2022-06-25,USA,Global,8164114,41
2022-06-25,Russia,Global,7597457,38
2022-06-25,Iraq,Global,4390561,22
2022-06-25,UAE,Global,3633701,18
2022-06-26,Saudi Arabia,Global,8923269,45
2022-06-26,USA,Global,8051410,40
2022-06-26,Russia,Global,7473405,37
2022-06-26,Iraq,Global,4486077,22
2022-06-26,UAE,Global,3633844,18
2022-06-27,Saudi Arabia,Global,8859448,44
2022-06-27,USA,Global,8307257,42
2022-06-27,Russia,Global,7242314,36
2022-06-27,Iraq,Global,4425827,22
2022-06-27,UAE,Global,3571009,18
2022-06-28,Saudi Arabia,Global,9099690,45
2022-06-28,USA,Global,7996971,40
2022-06-28,Russia,Global,7503434,38
2022-06-28,Iraq,Global,4573625,23
2022-06-28,UAE,Global,3477382,17
2022-06-29,Saudi Arabia,Global,9217582,46
2022-06-29,USA,Global,8134507,41
2022-06-29,Russia,Global,7639528,38
2022-06-29,Iraq,Global,4363681,22
2022-06-29,UAE,Global,3496696,17
2022-06-30,Saudi Arabia,Global,8960094,45
2022-06-30,USA,Global,7854323,39
2022-06-30,Russia,Global,7559188,38
2022-06-30,Iraq,Global,4424517,22
2022-06-30,UAE,Global,3603474,18
2022-07-01,Saudi Arabia,Global,8841193,44
2022-07-01,USA,Global,8259577,41
2022-07-01,Russia,Global,7367272,37
2022-07-01,Iraq,Global,4534617,23
2022-07-01,UAE,Global,3620500,18
2022-07-02,Saudi Arabia,Global,8912683,45
2022-07-02,USA,Global,8126149,41
2022-07-02,Russia,Global,7313901,37
2022-07-02,Iraq,Global,4716096,24
2022-07-02,UAE,Global,3500401,18
2022-07-03,Saudi Arabia,Global,8905375,45
2022-07-03,USA,Global,7949959,40
2022-07-03,Russia,Global,7616174,38
2022-07-03,Iraq,Global,4407168,22
2022-07-03,UAE,Global,3382433,17
2022-07-04,Saudi Arabia,Global,8958165,45
2022-07-04,USA,Global,7814851,39
2022-07-04,Russia,Global,7764477,39
2022-07-04,Iraq,Global,4406436,22
2022-07-04,UAE,Global,3616138,18
2022-07-05,Saudi Arabia,Global,9019378,45
2022-07-05,USA,Global,7840277,39
2022-07-05,Russia,Global,7487064,37
2022-07-05,Iraq,Global,4605558,23
2022-07-05,UAE,Global,3459718,17
2022-07-06,Saudi Arabia,Global,9163490,46
2022-07-06,USA,Global,8137750,41
2022-07-06,Russia,Global,7622360,38
2022-07-06,Iraq,Global,4415574,22
2022-07-06,UAE,Global,3322546,17
2022-07-07,Saudi Arabia,Global,8889055,44
2022-07-07,USA,Global,8010529,40
2022-07-07,Russia,Global,7562961,38
2022-07-07,Iraq,Global,4155357,21
2022-07-07,UAE,Global,3479876,17
2022-07-08,Saudi Arabia,Global,9001382,45
2022-07-08,USA,Global,7936037,40
2022-07-08,Russia,Global,7671359,38
2022-07-08,Iraq,Global,4540935,23
2022-07-08,UAE,Global,3674197,18
2022-07-09,Saudi Arabia,Global,8941856,45
2022-07-09,USA,Global,8114872,41
2022-07-09,Russia,Global,7719510,39
2022-07-09,Iraq,Global,4671004,23
2022-07-09,UAE,Global,3310429,17
2022-07-10,Saudi Arabia,Global,8932789,45
2022-07-10,USA,Global,7919065,40
2022-07-10,Russia,Global,7544228,38
2022-07-10,Iraq,Global,4573793,23
2022-07-10,UAE,Global,3345006,17
2022-07-11,Saudi Arabia,Global,8977614,45
2022-07-11,USA,Global,7664449,38
2022-07-11,Russia,Global,7683730,38
2022-07-11,Iraq,Global,4390582,22
2022-07-11,UAE,Global,3475818,17
2022-07-12,Saudi Arabia,Global,8917599,45
2022-07-12,USA,Global,8135951,41
2022-07-12,Russia,Global,7038421,35
2022-07-12,Iraq,Global,4461555,22
2022-07-12,UAE,Global,3448174,17
2022-07-13,Saudi Arabia,Global,8892620,44
2022-07-13,USA,Global,8219599,41
2022-07-13,Russia,Global,7327566,37
2022-07-13,Iraq,Global,4576435,23
2022-07-13,UAE,Global,3514103,18
2022-07-14,Saudi Arabia,Global,9146524,46
2022-07-14,USA,Global,7857217,39
2022-07-14,Russia,Global,7347350,37
2022-07-14,Iraq,Global,4621706,23
2022-07-14,UAE,Global,3521094,18
2022-07-15,Saudi Arabia,Global,8722198,44
2022-07-15,USA,Global,7873043,39
2022-07-15,Russia,Global,7511896,38
2022-07-15,Iraq,Global,4579603,23
2022-07-15,UAE,Global,3352054,17
2022-07-16,Saudi Arabia,Global,8513457,43
2022-07-16,USA,Global,8029079,40
2022-07-16,Russia,Global,7267547,36
2022-07-16,Iraq,Global,4147995,21
2022-07-16,UAE,Global,3025747,15
2022-07-17,Saudi Arabia,Global,9069364,45
2022-07-17,USA,Global,7966560,40
2022-07-17,Russia,Global,7413418,37
2022-07-17,Iraq,Global,4655621,23
2022-07-17,UAE,Global,3542866,18
2022-07-18,Saudi Arabia,Global,9186399,46
2022-07-18,USA,Global,7735044,39
2022-07-18,Russia,Global,7438771,37
2022-07-18,Iraq,Global,4201447,21
2022-07-18,UAE,Global,3409547,17
2022-07-19,Saudi Arabia,Global,8903365,45
2022-07-19,USA,Global,8034649,40
2022-07-19,Russia,Global,7447492,37
2022-07-19,Iraq,Global,4534169,23
2022-07-19,UAE,Global,3546173,18
2022-07-20,Saudi Arabia,Global,9260618,46
2022-07-20,USA,Global,7890084,39
2022-07-20,Russia,Global,7296225,36
2022-07-20,Iraq,Global,4474291,22
2022-07-20,UAE,Global,3317037,17
2022-07-21,Saudi Arabia,Global,9156412,46
2022-07-21,USA,Global,7891636,39
2022-07-21,Russia,Global,7349282,37
2022-07-21,Iraq,Global,4363421,22
2022-07-21,UAE,Global,3541881,18
2022-07-22,Saudi Arabia,Global,8907215,45
2022-07-22,USA,Global,7834628,39
2022-07-22,Russia,Global,7680680,38
2022-07-22,Iraq,Global,4302452,22
2022-07-22,UAE,Global,3436212,17
2022-07-23,Saudi Arabia,Global,9025503,45
2022-07-23,USA,Global,7682957,38
2022-07-23,Russia,Global,7499696,37
2022-07-23,Iraq,Global,4269391,21
2022-07-23,UAE,Global,3551075,18
2022-07-24,Saudi Arabia,Global,8780061,44
2022-07-24,USA,Global,8028374,40
2022-07-24,Russia,Global,7590333,38
2022-07-24,Iraq,Global,4553674,23
2022-07-24,UAE,Global,3462156,17
2022-07-25,Saudi Arabia,Global,8886587,44
2022-07-25,USA,Global,7834819,39
2022-07-25,Russia,Global,7641937,38
2022-07-25,Iraq,Global,4316358,22
2022-07-25,UAE,Global,3265722,16
2022-07-26,Saudi Arabia,Global,9017934,45
2022-07-26,USA,Global,7798708,39
2022-07-26,Russia,Global,7275619,36
2022-07-26,Iraq,Global,4201588,21
2022-07-26,UAE,Global,3345692,17
2022-07-27,Saudi Arabia,Global,8902593,45
2022-07-27,USA,Global,7951464,40
2022-07-27,Russia,Global,7557696,38
2022-07-27,Iraq,Global,4494035,22
2022-07-27,UAE,Global,3386369,17
2022-07-28,Saudi Arabia,Global,8882167,44
2022-07-28,USA,Global,7988420,40
2022-07-28,Russia,Global,7602782,38
2022-07-28,Iraq,Global,4430843,22
2022-07-28,UAE,Global,3341527,17
2022-07-29,Saudi Arabia,Global,8759889,44
2022-07-29,USA,Global,7692038,38
2022-07-29,Russia,Global,7508759,38
2022-07-29,Iraq,Global,4495515,22
2022-07-29,UAE,Global,3495423,17
2022-07-30,Saudi Arabia,Global,8886469,44
2022-07-30,USA,Global,8116808,41
2022-07-30,Russia,Global,7333150,37
2022-07-30,Iraq,Global,4549058,23
2022-07-30,UAE,Global,3399957,17
2022-07-31,Saudi Arabia,Global,8811493,44
2022-07-31,USA,Global,7991625,40
2022-07-31,Russia,Global,7464191,37
2022-07-31,Iraq,Global,4456291,22
2022-07-31,UAE,Global,3414937,17
2022-08-01,Saudi Arabia,Global,8894068,44
2022-08-01,USA,Global,8258007,41
2022-08-01,Russia,Global,7577390,38
2022-08-01,Iraq,Global,4508176,23
2022-08-01,UAE,Global,3416522,17
2022-08-02,Saudi Arabia,Global,9047861,45
2022-08-02,USA,Global,7974487,40
2022-08-02,Russia,Global,7400718,37
2022-08-02,Iraq,Global,4351253,22
2022-08-02,UAE,Global,3384650,17
2022-08-03,Saudi Arabia,Global,8418290,42
2022-08-03,USA,Global,7925444,40
2022-08-03,Russia,Global,7320583,37
2022-08-03,Iraq,Global,4632754,23
2022-08-03,UAE,Global,3396756,17
2022-08-04,Saudi Arabia,Global,8712607,44
2022-08-04,USA,Global,7883470,39
2022-08-04,Russia,Global,7234034,36
2022-08-04,Iraq,Global,4461963,22
2022-08-04,UAE,Global,3434594,17
2022-08-05,Saudi Arabia,Global,9031758,45
2022-08-05,USA,Global,7769450,39
2022-08-05,Russia,Global,7393183,37
2022-08-05,Iraq,Global,4183329,21
2022-08-05,UAE,Global,3493306,17
2022-08-06,Saudi Arabia,Global,8963076,45
2022-08-06,USA,Global,7959616,40
2022-08-06,Russia,Global,7385488,37
2022-08-06,Iraq,Global,4447461,22
2022-08-06,UAE,Global,3625896,18
2022-08-07,Saudi Arabia,Global,8839679,44
2022-08-07,USA,Global,7903240,40
2022-08-07,Russia,Global,7219524,36
2022-08-07,Iraq,Global,4252204,21
2022-08-07,UAE,Global,3397115,17
2022-08-08,Saudi Arabia,Global,9045265,45
2022-08-08,USA,Global,7841233,39
2022-08-08,Russia,Global,7344288,37
2022-08-08,Iraq,Global,4318642,22
2022-08-08,UAE,Global,3299462,16
2022-08-09,Saudi Arabia,Global,8921189,45
2022-08-09,USA,Global,7652354,38
2022-08-09,Russia,Global,7569084,38
2022-08-09,Iraq,Global,4277130,21
2022-08-09,UAE,Global,3485229,17
2022-08-10,Saudi Arabia,Global,8683748,43
2022-08-10,USA,Global,7974573,40
2022-08-10,Russia,Global,7475039,37
2022-08-10,Iraq,Global,4431878,22
2022-08-10,UAE,Global,3225083,16
2022-08-11,Saudi Arabia,Global,8909021,45
2022-08-11,USA,Global,7694131,38
2022-08-11,Russia,Global,7333675,37
2022-08-11,Iraq,Global,4526001,23
2022-08-11,UAE,Global,3491094,17
2022-08-12,Saudi Arabia,Global,8871246,44
2022-08-12,USA,Global,7722748,39
2022-08-12,Russia,Global,7465807,37
2022-08-12,Iraq,Global,4371876,22
2022-08-12,UAE,Global,3020921,15
2022-08-13,Saudi Arabia,Global,8983782,45
2022-08-13,USA,Global,7862752,39
2022-08-13,Russia,Global,7546755,38
2022-08-13,Iraq,Global,4202097,21
2022-08-13,UAE,Global,2889882,14
2022-08-14,Saudi Arabia,Global,8905708,45
2022-08-14,USA,Global,7907580,40
2022-08-14,Russia,Global,7110245,36
2022-08-14,Iraq,Global,4217070,21
2022-08-14,UAE,Global,3777128,19
2022-08-15,Saudi Arabia,Global,8815502,44
2022-08-15,USA,Global,7970988,40
2022-08-15,Russia,Global,7263745,36
2022-08-15,Iraq,Global,4047798,20
2022-08-15,UAE,Global,3335805,17
2022-08-16,Saudi Arabia,Global,8819043,44
2022-08-16,USA,Global,7798902,39
2022-08-16,Russia,Global,7341687,37
2022-08-16,Iraq,Global,4398524,22
2022-08-16,UAE,Global,3336366,17
2022-08-17,Saudi Arabia,Global,8666864,43
2022-08-17,USA,Global,7929392,40
2022-08-17,Russia,Global,7064059,35
2022-08-17,Iraq,Global,4048911,20
2022-08-17,UAE,Global,3467342,17
2022-08-18,Saudi Arabia,Global,8930142,45
2022-08-18,USA,Global,7845479,39
2022-08-18,Russia,Global,7144771,36
2022-08-18,Iraq,Global,4247902,21
2022-08-18,UAE,Global,3314676,17
2022-08-19,Saudi Arabia,Global,8612372,43
2022-08-19,USA,Global,7740901,39
2022-08-19,Russia,Global,7449605,37
2022-08-19,Iraq,Global,4565851,23
2022-08-19,UAE,Global,3288840,16
2022-08-20,Saudi Arabia,Global,8962940,45
2022-08-20,USA,Global,7562358,38
2022-08-20,Russia,Global,7448384,37
2022-08-20,Iraq,Global,4228874,21
2022-08-20,UAE,Global,3395568,17
2022-08-21,Saudi Arabia,Global,8810059,44
2022-08-21,USA,Global,8045284,40
2022-08-21,Russia,Global,7216057,36
2022-08-21,Iraq,Global,4441363,22
2022-08-21,UAE,Global,3305296,17
2022-08-22,Saudi Arabia,Global,8821277,44
2022-08-22,USA,Global,7817445,39
2022-08-22,Russia,Global,7218172,36
2022-08-22,Iraq,Global,4342908,22
2022-08-22,UAE,Global,3335626,17
2022-08-23,Saudi Arabia,Global,8879056,44
2022-08-23,USA,Global,7855546,39
2022-08-23,Russia,Global,7462569,37
2022-08-23,Iraq,Global,4481396,22
2022-08-23,UAE,Global,3185277,16
2022-08-24,Saudi Arabia,Global,8971079,45
2022-08-24,USA,Global,7662813,38
2022-08-24,Russia,Global,7428942,37
2022-08-24,Iraq,Global,4433724,22
2022-08-24,UAE,Global,3054066,15
2022-08-25,Saudi Arabia,Global,8852651,44
2022-08-25,USA,Global,7768430,39
2022-08-25,Russia,Global,7224889,36
2022-08-25,Iraq,Global,4541332,23
2022-08-25,UAE,Global,3240652,16
2022-08-26,Saudi Arabia,Global,8715736,44
2022-08-26,USA,Global,7848047,39
2022-08-26,Russia,Global,7439531,37
2022-08-26,Iraq,Global,4315445,22
2022-08-26,UAE,Global,3511648,18
2022-08-27,Saudi Arabia,Global,8914376,45
2022-08-27,USA,Global,7507997,38
2022-08-27,Russia,Global,7255309,36
2022-08-27,Iraq,Global,4250453,21
2022-08-27,UAE,Global,3406633,17
2022-08-28,Saudi Arabia,Global,8439092,42
2022-08-28,USA,Global,8215166,41
2022-08-28,Russia,Global,7412469,37
2022-08-28,Iraq,Global,4355146,22
2022-08-28,UAE,Global,3510050,18
2022-08-29,Saudi Arabia,Global,9182498,46
2022-08-29,USA,Global,7961562,40
2022-08-29,Russia,Global,7473272,37
2022-08-29,Iraq,Global,4350554,22
2022-08-29,UAE,Global,3309721,17
2022-08-30,Saudi Arabia,Global,8757766,44
2022-08-30,USA,Global,7705219,39
2022-08-30,Russia,Global,7226083,36
2022-08-30,Iraq,Global,4126552,21
2022-08-30,UAE,Global,3317755,17
2022-08-31,Saudi Arabia,Global,8574671,43
2022-08-31,USA,Global,7856009,39
2022-08-31,Russia,Global,7321922,37
2022-08-31,Iraq,Global,4349412,22
2022-08-31,UAE,Global,3249052,16
2022-09-01,Saudi Arabia,Global,9287188,46
2022-09-01,USA,Global,8029676,40
2022-09-01,Russia,Global,7138977,36
2022-09-01,Iraq,Global,4360589,22
2022-09-01,UAE,Global,3234458,16
2022-09-02,Saudi Arabia,Global,8671826,43
2022-09-02,USA,Global,7622987,38
2022-09-02,Russia,Global,7388830,37
2022-09-02,Iraq,Global,4221791,21
2022-09-02,UAE,Global,3469171,17
2022-09-03,Saudi Arabia,Global,8971456,45
2022-09-03,USA,Global,8028476,40
2022-09-03,Russia,Global,7194531,36
2022-09-03,Iraq,Global,4393693,22
2022-09-03,UAE,Global,3417257,17
2022-09-04,Saudi Arabia,Global,8749705,44
2022-09-04,USA,Global,7705066,39
2022-09-04,Russia,Global,7562260,38
2022-09-04,Iraq,Global,4354957,22
2022-09-04,UAE,Global,3416227,17
2022-09-05,Saudi Arabia,Global,8696017,43
2022-09-05,USA,Global,7636436,38
2022-09-05,Russia,Global,7233911,36
2022-09-05,Iraq,Global,4300726,22
2022-09-05,UAE,Global,3159696,16
2022-09-06,Saudi Arabia,Global,8816402,44
2022-09-06,USA,Global,7564603,38
2022-09-06,Russia,Global,7149872,36
2022-09-06,Iraq,Global,4418516,22
2022-09-06,UAE,Global,3408448,17
2022-09-07,Saudi Arabia,Global,8757702,44
2022-09-07,USA,Global,7663819,38
2022-09-07,Russia,Global,7162373,36
2022-09-07,Iraq,Global,4260493,21
2022-09-07,UAE,Global,3413161,17
2022-09-08,Saudi Arabia,Global,8954379,45
2022-09-08,USA,Global,7740662,39
2022-09-08,Russia,Global,7142118,36
2022-09-08,Iraq,Global,4355318,22
2022-09-08,UAE,Global,3191612,16
2022-09-09,Saudi Arabia,Global,8736117,44
2022-09-09,USA,Global,8012647,40
2022-09-09,Russia,Global,7437923,37
2022-09-09,Iraq,Global,4337551,22
2022-09-09,UAE,Global,3123067,16
2022-09-10,Saudi Arabia,Global,8844333,44
2022-09-10,USA,Global,7972022,40
2022-09-10,Russia,Global,7256279,36
2022-09-10,Iraq,Global,4515291,23
2022-09-10,UAE,Global,3506536,18
2022-09-11,Saudi Arabia,Global,9061008,45
2022-09-11,USA,Global,7857234,39
2022-09-11,Russia,Global,7399557,37
2022-09-11,Iraq,Global,4523576,23
2022-09-11,UAE,Global,3378557,17
2022-09-12,Saudi Arabia,Global,8735143,44
